"lat";"lon";"weight"
48.4657;-123.4235;0
53.8558;-133.4002;0
50.0614;-127.9121;0
60.0214;-139.9436;0
48.3131;-123.3495;0
58.8881;-134.3601;0
48.6697;-123.2781;0
50.8778;-130.5517;0
52.7477;-132.3363;0
65.1969;-133.4885;0
49.573;-126.5333;0
52.7648;-132.34;0
45.5921;-79.7148;0
46.4288;-72.7778;0
61.3711;-139.7541;0
52.2315;-131.5131;0
47.3279;-70.4945;0
51.8787;-93.0617;0
53.2262;-132.7502;0
49.5348;-65.6008;0
60.4422;-141.5834;0
48.8551;-122.4219;0
60.4884;-141.5331;0
49.5755;-65.9;0
46.9102;-70.7706;0
53.1593;-133.128;0
47.0534;-66.56;0
48.4675;-123.1458;0
48.4781;-123.1722;0
48.479;-123.1529;0
54.3596;-131.6112;0
48.4404;-125.0774;0
48.4456;-125.0579;0
48.4384;-125.0875;0
51.8555;-92.7212;0
43.5467;-75.2629;0
58.337;-133.5669;0
52.261;-131.4738;0
64.4885;-87.1432;0
50.0881;-128.0123;0
45.7285;-74.153;0
49.2381;-66.7059;0
61.7201;-141.9457;0
58.2697;-133.6611;0
46.3344;-77.0913;0
47.7295;-70.1223;0
49.0288;-66.4639;0
51.6914;-93.1623;0
49.5775;-127.2337;0
45.2314;-73.9049;0
48.0223;-65.6828;0
47.431;-70.1579;0
61.7767;-141.8231;0
49.5436;-66.953;0
61.6753;-142.1679;0
61.7232;-141.4391;0
50.2043;-60.7653;0
49.9851;-127.7739;0
61.7634;-141.6555;0
47.5402;-70.1848;0
53.5177;-131.8581;0
53.865;-132.3278;0
61.7739;-141.297;0
58.3299;-133.589;0
45.4072;-67.5955;0
58.2007;-133.6584;0
58.2972;-133.6499;0
58.2667;-133.6826;0
58.089;-133.7917;0
50.6518;-129.0979;0
58.2717;-133.6295;0
48.5683;-114.5616;0
58.2605;-133.6698;0
58.3216;-133.5877;0
58.2003;-133.8052;0
57.9136;-133.9067;0
58.0705;-133.8145;0
49.9915;-130.2033;0
52.6335;-132.9498;0
47.8665;-122.4386;0
47.0739;-76.4567;0
47.4398;-70.1851;0
48.9173;-123.061;0
50.7266;-130.5492;0
58.3446;-133.5861;0
58.2889;-133.6094;0
58.3533;-133.5804;0
57.9679;-133.9045;0
54.272;-134.3955;0
52.4731;-131.7256;0
53.006;-132.7094;0
58.2719;-133.6606;0
47.4641;-122.8756;0
58.2977;-133.608;0
50.2255;-127.8613;0
58.319;-133.5554;0
57.4932;-134.2104;0
58.2082;-133.5802;0
58.1593;-133.661;0
58.2776;-133.6479;0
52.4672;-131.8021;0
53.9876;-132.3248;0
58.2599;-133.6578;0
45.7374;-75.0245;0
48.9949;-122.2632;0
50.168;-127.8765;0
49.2473;-123.6187;0
47.543;-70.2759;0
49.5751;-122.5509;0
49.0614;-122.2374;0
58.7411;-134.0771;0
47.4784;-69.9763;0
53.8789;-132.4265;0
51.0406;-124.2346;0
58.362;-133.5837;0
47.4227;-70.3538;0
58.2334;-133.6689;0
48.8049;-128.649;0
51.9276;-131.3025;0
65.9304;-90.7155;0
58.3085;-133.5882;0
58.2282;-133.6634;0
49.8773;-124.3707;0
52.685;-132.2817;0
57.1807;-126.6372;0
49.3399;-123.2284;0
58.1702;-133.6576;0
58.3087;-133.6212;0
52.6864;-132.2273;0
49.5302;-126.9026;0
58.2874;-133.6858;0
47.503;-69.9507;0
50.4225;-130.1824;0
58.1432;-133.7076;0
65.2338;-134.7187;0
49.4886;-66.8995;0
48.7326;-123.3328;0
48.1928;-122.664;0
53.9518;-132.3099;0
47.6732;-70.0553;0
45.3448;-75.3033;0
52.8346;-132.5426;0
49.3895;-127.1819;0
58.4891;-133.4807;0
50.9792;-130.6345;0
58.2619;-133.6352;0
46.9154;-75.8527;0
53.9524;-132.308;0
52.5494;-132.1135;0
52.5681;-132.0853;0
48.7925;-128.5995;0
48.7925;-128.5142;0
47.5621;-71.0636;0
47.5506;-71.0777;0
47.5489;-71.0802;0
47.556;-71.076;0
53.942;-132.3428;0
47.665;-65.9375;0
49.3277;-127.4951;0
47.6019;-70.2817;0
53.0909;-132.2643;0
48.7881;-129.4476;0
45.3563;-75.2905;0
51.8519;-92.8451;0
49.2428;-121.79;0
49.2257;-121.7899;0
60.3798;-142.2221;0
45.96;-74.836;0
51.8812;-92.6655;0
53.9238;-132.3989;0
47.8035;-69.8122;0
48.9905;-123.6136;0
64.3352;-134.1835;0
49.2598;-123.6341;0
58.7406;-134.1113;0
50.5626;-127.2342;0
49.8589;-126.1914;0
48.7836;-125.0539;0
53.5743;-133.2131;0
59.2535;-136.5584;0
58.322;-133.5328;0
58.2738;-133.6236;0
46.6834;-65.7767;0
52.5752;-132.1584;0
49.7642;-127.3008;0
48.1057;-122.8647;0
47.5314;-70.0724;0
47.0849;-75.31;0
47.8963;-122.4541;0
58.8331;-136.8505;0
51.3065;-125.0078;0
49.6379;-122.4986;0
52.5396;-131.9655;0
52.88;-132.0992;0
52.8797;-132.101;0
52.7305;-132.2228;0
49.4659;-126.8475;0
47.6519;-69.8937;0
52.9139;-132.5505;0
47.461;-128.8174;0
65.2644;-133.4362;0
53.0946;-133.336;0
50.6623;-127.7141;0
50.5132;-125.0981;0
48.8911;-121.6221;0
51.048;-130.7093;0
51.8024;-131.6019;0
70.8755;-72.476;0
53.8872;-132.4327;0
53.8756;-132.4457;0
53.8815;-132.4351;0
47.6059;-70.2255;0
48.6516;-123.0327;0
74.539;-85.4446;0
54.0065;-132.2716;0
53.9936;-132.2717;0
54.0132;-132.3154;0
48.6757;-122.0565;0
52.5419;-131.9011;0
43.4747;-75.244;0
54.0862;-131.6667;0
51.1026;-66.4126;0
53.9476;-132.0726;0
50.9092;-126.675;0
48.9836;-125.3913;0
53.0235;-132.769;0
61.9525;-132.819;0
48.9815;-67.5004;0
54.6344;-133.8422;0
47.724;-69.9393;0
50.5477;-67.5969;0
50.236;-82.3725;0
53.0222;-131.1092;0
49.2002;-123.6313;0
48.8364;-124.6095;0
53.003;-132.7119;0
49.6859;-127.7409;0
49.4256;-66.4779;0
49.4772;-127.46;0
45.5953;-67.657;0
54.0489;-132.3449;0
54.0448;-132.3687;0
52.4609;-131.9566;0
42.6676;-62.2204;0
46.5696;-76.7665;0
52.754;-132.3029;0
47.2128;-70.7043;0
53.8864;-132.4801;0
61.8665;-124.1194;0
49.3626;-127.7487;0
62.0906;-133.8319;0
51.0299;-130.4841;0
46.9084;-76.5041;0
52.9663;-132.8266;0
48.8969;-123.2536;0
49.5056;-126.8903;0
53.4955;-133.3192;0
65.2966;-133.7892;0
48.4653;-68.6832;0
47.4354;-70.3777;0
48.8883;-122.0522;0
49.618;-126.7067;0
51.1588;-131.1216;0
58.2631;-133.6356;0
58.289;-133.6212;0
50.4639;-130.2001;0
47.4605;-70.0138;0
58.2918;-133.5896;0
52.8485;-132.4435;0
49.7265;-123.5975;0
51.7247;-131.8176;0
58.1334;-133.685;0
58.1492;-133.7977;0
58.2821;-133.6524;0
58.3029;-133.5713;0
51.7738;-131.7987;0
58.2923;-133.6087;0
58.2695;-133.6227;0
58.39;-133.5334;0
58.268;-133.642;0
51.7999;-131.7029;0
48.9982;-126.1812;0
51.7683;-131.6294;0
58.1446;-133.6763;0
58.223;-133.6964;0
58.3148;-133.582;0
58.1616;-133.7503;0
58.2599;-133.6453;0
58.3397;-133.5803;0
47.8741;-70.0196;0
58.1993;-133.6727;0
51.9086;-118.0152;0
58.3156;-133.5758;0
48.3089;-125.2373;0
47.4158;-70.4439;0
48.3966;-122.3866;0
49.5206;-65.9626;0
51.8664;-128.5132;0
57.9209;-133.7925;0
49.83;-130.0065;0
49.8493;-130.0261;0
49.8504;-130.0248;0
59.5914;-138.8232;0
50.2858;-127.7348;0
49.4925;-126.133;0
49.4932;-126.1335;0
50.0717;-123.0338;0
47.4361;-70.3916;0
50.9823;-130.7146;0
52.5727;-132.0808;0
45.9556;-74.8646;0
48.8197;-123.1832;0
60.334;-136.875;0
60.2893;-136.8718;0
77.6639;-113.3603;0
77.79;-113.4401;0
47.7945;-69.9141;0
47.4237;-70.5118;0
50.4643;-130.082;0
48.8633;-125.6115;0
77.763;-113.3603;0
77.7594;-113.1103;0
48.5997;-124.8551;0
77.5331;-112.84;0
77.6041;-113.3202;0
66.8567;-135.9827;0
66.2793;-135.988;0
44.3325;-74.4618;0
46.1942;-74.9725;0
46.1803;-74.9932;0
46.1995;-75.0284;0
53.785;-132.0726;0
46.1941;-74.9697;0
52.6001;-132.1909;0
53.7838;-132.0732;0
48.482;-121.8318;0
62.0198;-124.1066;0
46.2042;-74.9876;0
51.327;-124.8659;0
46.1871;-74.9801;0
50.0277;-128.0118;0
46.1874;-74.9846;0
48.1152;-121.8339;0
48.9994;-124.852;0
48.259;-122.5483;0
52.6459;-132.1617;0
75.7773;-108.72;0
48.7204;-128.5152;0
62.6186;-144.5585;0
50.9412;-129.8931;0
44.3817;-75.1406;0
51.7941;-80.4256;0
53.7812;-132.1106;0
43.6248;-75.2762;0
49.3081;-127.9066;0
54.0507;-132.4809;0
48.942;-128.7028;0
47.5;-70.0527;0
77.6692;-113.3603;0
48.8644;-122.7214;0
48.8657;-122.7306;0
48.5391;-121.8022;0
53.2161;-132.8145;0
60.5098;-140.3773;0
48.6107;-124.2064;0
48.7989;-123.4083;0
53.4889;-133.2655;0
49.6525;-66.9562;0
61.2381;-71.5361;0
52.7586;-132.2924;0
64.9844;-88.4385;0
50.7047;-93.431;0
50.624;-93.4697;0
50.6824;-93.4531;0
50.6834;-93.4413;0
50.6595;-93.4505;0
49.9939;-127.7465;0
47.4246;-70.362;0
52.7727;-132.3427;0
50.6498;-125.9645;0
52.7835;-132.4542;0
47.5054;-70.3569;0
43.7876;-77.823;0
52.8661;-132.4289;0
49.5145;-127.3837;0
52.4677;-131.7911;0
47.6024;-70.2176;0
47.5863;-70.1936;0
47.9446;-69.7373;0
50.219;-127.7777;0
52.497;-131.9974;0
53.2301;-133.0314;0
66.269;-135.1321;0
53.5959;-133.1878;0
50.1947;-127.8296;0
47.5503;-70.2296;0
47.2322;-77.8437;0
47.7727;-70.1078;0
55.3407;-134.8338;0
46.1862;-75.0059;0
50.5623;-130.2548;0
56.456;-120.8121;0
49.8579;-130.1091;0
47.7884;-69.9283;0
47.4218;-70.438;0
46.5193;-74.6516;0
56.4194;-120.7781;0
47.0394;-75.9465;0
47.6466;-69.9823;0
48.8221;-125.4303;0
48.4416;-122.9732;0
50.5443;-130.3375;0
53.9408;-131.7582;0
47.506;-70.104;0
48.7693;-124.7694;0
49.5807;-67.5316;0
51.3487;-131.0336;0
47.7219;-70.0674;0
51.5864;-115.4646;0
59.4608;-138.3177;0
46.778;-76.188;0
47.8228;-124.8747;0
53.9158;-131.7408;0
47.6327;-70.1781;0
53.9021;-132.4479;0
53.6575;-131.7668;0
53.0011;-132.6997;0
52.6626;-132.6289;0
48.8907;-125.9084;0
53.9428;-132.4223;0
47.8393;-123.1521;0
49.9029;-130.0524;0
49.916;-130.0484;0
41.6743;-73.6339;0
44.5763;-67.5422;0
58.8985;-136.2471;0
48.588;-124.8678;0
81.8196;-112.1681;0
49.4382;-65.8961;0
52.6272;-132.2727;0
51.1352;-131.0875;0
51.3198;-125.0481;0
48.7834;-123.7552;0
71.191;-136.9355;0
50.5938;-125.1933;0
49.9616;-128.1734;0
50.0267;-128.1796;0
59.8142;-137.1017;0
48.9473;-129.9887;0
48.9819;-120.7109;0
49.6475;-127.0663;0
46.0317;-75.809;0
48.9864;-123.519;0
48.7348;-128.7657;0
59.6428;-138.6545;0
50.51;-130.3245;0
48.7655;-125.41;0
51.2408;-124.8106;0
49.3916;-129.4152;0
47.437;-70.1765;0
49.3835;-127.227;0
51.6909;-131.0805;0
48.6026;-121.5038;0
47.4827;-70.1045;0
47.4261;-70.0512;0
52.773;-132.4684;0
52.6354;-132.1797;0
52.5682;-130.898;0
64.6571;-133.0191;0
73.2132;-89.4181;0
49.5142;-127.1687;0
58.5635;-136.9346;0
49.0517;-122.8923;0
49.8877;-128.0281;0
47.5892;-69.9861;0
46.7823;-78.6855;0
62.4378;-82.1308;0
47.7377;-69.9083;0
50.2081;-127.7296;0
48.9952;-67.1015;0
49.858;-123.8691;0
44.4015;-74.9214;0
49.4523;-129.3733;0
49.0875;-67.9105;0
53.5218;-133.2194;0
47.4264;-70.0393;0
54.304;-134.2468;0
54.3019;-134.2058;0
49.8937;-123.8555;0
49.8863;-123.8594;0
52.5426;-131.0239;0
49.2242;-122.4246;0
56.2917;-120.8206;0
49.1681;-126.8315;0
53.6661;-133.2468;0
48.6074;-68.7878;0
49.6205;-126.9393;0
51.6151;-89.8479;0
60.3915;-139.3725;0
49.3711;-127.039;0
47.7825;-69.8671;0
49.5646;-127.1334;0
53.2737;-131.8324;0
49.4969;-65.5672;0
61.4195;-61.1022;0
47.134;-76.8245;0
46.1801;-75.0365;0
49.2243;-66.2508;0
49.5653;-127.0845;0
47.4897;-70.0771;0
50.6166;-66.1538;0
49.1797;-126.8179;0
48.9903;-66.2931;0
50.5263;-125.1054;0
50.067;-123.8705;0
48.8229;-125.2604;0
47.7822;-69.8372;0
49.7256;-125.775;0
44.002;-77.4177;0
49.5905;-66.3719;0
58.591;-133.5116;0
44.4041;-69.519;0
49.0608;-125.6157;0
47.5404;-69.9996;0
49.145;-129.3024;0
47.4986;-70.3905;0
49.3303;-125.8033;0
48.5918;-68.591;0
52.1806;-131.7087;0
53.8694;-132.5199;0
47.5418;-70.2595;0
47.393;-74.3503;0
77.5696;-113.24;0
48.4252;-123.2234;0
47.7637;-69.761;0
66.4074;-135.853;0
52.9238;-132.5611;0
51.6817;-131.0861;0
53.8589;-132.4098;0
47.8723;-121.9951;0
49.7012;-127.1116;0
50.7754;-121.9087;0
48.7233;-125.2603;0
47.4794;-70.371;0
49.0895;-66.761;0
59.9639;-144.0407;0
50.7307;-121.8217;0
49.7195;-123.5834;0
49.5246;-127.6086;0
54.2995;-134.3328;0
58.385;-133.4896;0
47.4223;-70.443;0
58.2044;-133.5323;0
52.8638;-132.4148;0
47.6837;-70.0543;0
53.8279;-132.2444;0
53.8463;-132.5461;0
49.0384;-90.7302;0
50.0587;-66.0061;0
47.7706;-122.7172;0
51.3587;-124.6286;0
50.225;-129.8145;0
50.2184;-129.8212;0
47.8832;-124.3306;0
52.7623;-132.2663;0
48.284;-122.8585;0
48.7512;-120.0742;0
53.8424;-132.2278;0
53.8207;-132.234;0
53.8329;-132.2514;0
49.9649;-127.7808;0
52.7658;-132.2771;0
47.4383;-70.0064;0
47.4349;-69.9935;0
52.7834;-132.4503;0
50.431;-123.6921;0
49.457;-125.4882;0
52.5738;-132.0047;0
52.7714;-132.3376;0
66.7109;-136.3831;0
53.8636;-132.4909;0
52.2296;-131.7223;0
52.2473;-131.8455;0
49.6677;-127.3351;0
53.5375;-133.3353;0
47.4907;-70.3732;0
47.5698;-70.0735;0
43.9892;-73.227;0
60.961;-118.2224;0
49.6492;-127.8328;0
48.5074;-78.6504;0
47.5466;-70.2048;0
54.6556;-134.7664;0
46.5295;-77.2154;0
50.213;-127.7438;0
50.9121;-126.7358;0
47.4898;-69.9776;0
47.7493;-80.5733;0
52.7421;-132.431;0
52.7454;-132.2992;0
53.2299;-132.7602;0
48.0831;-123.1047;0
52.6702;-132.3912;0
50.1301;-127.8231;0
50.1173;-127.856;0
47.5321;-70.1676;0
52.557;-132.1099;0
48.0127;-114.0342;0
56.2805;-120.9156;0
47.7635;-122.8472;0
47.4746;-70.3214;0
49.4886;-128.2454;0
53.9009;-132.4117;0
51.6529;-131.6084;0
47.4398;-123.1464;0
48.8633;-67.2567;0
47.4879;-69.9772;0
53.166;-132.8302;0
51.1559;-124.9757;0
52.5793;-131.9945;0
50.5791;-128.9441;0
48.1673;-122.7727;0
52.4467;-131.9483;0
50.4938;-130.4837;0
50.5504;-130.3633;0
47.7025;-70.0658;0
50.5363;-130.272;0
50.5319;-130.301;0
50.955;-124.3448;0
60.7512;-139.6401;0
47.4734;-70.0372;0
50.2;-127.7397;0
50.7675;-121.6698;0
53.4824;-133.2789;0
53.4933;-133.2422;0
53.5123;-133.1665;0
53.4982;-133.2156;0
53.4853;-133.241;0
53.4997;-133.2244;0
53.5667;-133.2479;0
50.7468;-130.4978;0
50.5314;-130.2355;0
46.1025;-74.8635;0
53.8628;-132.4159;0
53.5059;-133.1872;0
47.4196;-70.4229;0
57.2716;-142.869;0
52.5046;-131.8832;0
52.5034;-131.8817;0
54.0089;-133.708;0
48.9925;-67.7781;0
47.3556;-70.5239;0
46.7418;-76.4098;0
49.3672;-127.9051;0
49.3853;-127.8898;0
47.6118;-70.203;0
80.4692;-112.9383;0
61.6255;-127.7835;0
52.624;-132.1294;0
53.4959;-133.2402;0
50.4786;-125.1177;0
48.2242;-121.6446;0
49.2522;-122.414;0
53.4936;-133.2222;0
45.8279;-74.9296;0
48.6276;-129.0924;0
50.9837;-130.8197;0
51.0709;-130.6743;0
51.1075;-130.6432;0
53.6183;-118.875;0
49.0718;-125.8824;0
48.5876;-123.0434;0
52.6658;-132.2218;0
44.4278;-77.4985;0
53.0166;-133.2212;0
49.4968;-127.1676;0
46.3057;-75.1364;0
44.424;-77.5203;0
44.418;-77.571;0
47.9964;-128.9942;0
45.0973;-74.019;0
48.8617;-122.2531;0
49.9321;-124.2728;0
48.5876;-123.0525;0
49.0665;-126.1903;0
51.0311;-126.5442;0
45.3109;-74.0036;0
52.8863;-132.6209;0
52.7638;-116.1871;0
47.587;-70.3099;0
52.7578;-116.1864;0
50.1053;-127.9172;0
49.5247;-66.4192;0
52.9195;-132.5271;0
48.3572;-123.284;0
52.9236;-132.5174;0
50.5782;-130.428;0
47.4637;-70.0874;0
48.2358;-124.959;0
45.8003;-75.3708;0
52.764;-116.2128;0
49.1375;-126.1843;0
47.9992;-122.8858;0
52.6761;-80.2913;0
54.0608;-132.676;0
49.0175;-125.6707;0
49.0468;-67.4814;0
43.6306;-78.3606;0
49.1352;-126.5961;0
50.3229;-115.9659;0
52.5303;-131.9146;0
52.5312;-131.9151;0
46.2843;-76.9026;0
47.3835;-70.448;0
51.627;-130.8575;0
49.9911;-127.7599;0
50.4958;-128.9621;0
50.4904;-128.9629;0
49.479;-127.0152;0
55.1104;-133.4208;0
50.9564;-127.3414;0
47.7959;-123.124;0
50.5852;-130.3788;0
53.0875;-133.1234;0
47.5907;-69.9976;0
50.6871;-93.4343;0
51.8286;-125.773;0
47.4385;-70.3539;0
53.8704;-132.4229;0
48.9125;-121.8863;0
49.2672;-122.4078;0
49.0584;-125.6437;0
49.054;-125.6389;0
47.4657;-70.0913;0
53.1499;-133.2614;0
47.551;-122.3521;0
47.4371;-70.2131;0
50.3403;-64.2476;0
49.2736;-127.9669;0
52.0394;-89.9407;0
50.0334;-128.0318;0
48.943;-122.7137;0
47.0792;-76.5275;0
47.5905;-69.998;0
49.191;-114.0567;0
47.8543;-123.059;0
71.3102;-90.0237;0
47.4467;-70.0392;0
48.0786;-122.9081;0
43.6851;-71.3793;0
53.4383;-131.5281;0
49.6302;-127.4616;0
48.6824;-123.1843;0
48.5991;-123.0953;0
52.5166;-131.9384;0
52.5143;-131.9292;0
50.6037;-130.4271;0
47.4218;-70.4405;0
46.8757;-66.8684;0
53.2828;-133.1331;0
47.5862;-70.3082;0
50.8333;-130.5303;0
49.5593;-127.0169;0
54.0413;-132.4601;0
48.5974;-124.9991;0
50.4283;-130.1818;0
50.4283;-130.1818;0
46.1476;-74.6891;0
53.872;-133.4994;0
47.5848;-69.9517;0
57.5837;-126.5379;0
47.6078;-69.9741;0
47.6021;-70.243;0
41.9272;-80.7833;0
50.5309;-130.2086;0
50.193;-127.7767;0
52.8732;-132.5119;0
52.8703;-132.4953;0
53.863;-133.444;0
51.3375;-130.9657;0
51.4651;-130.6586;0
47.4006;-70.4147;0
45.9426;-74.1571;0
53.8517;-131.5624;0
60.2586;-141.7111;0
63.2888;-130.1293;0
60.2425;-141.7038;0
45.8209;-77.3546;0
45.6391;-75.2021;0
50.0116;-64.6576;0
50.5002;-121.523;0
49.3046;-128.3519;0
46.5096;-75.0945;0
47.3846;-70.2542;0
60.6454;-137.0071;0
47.5862;-122.3863;0
50.0585;-127.7053;0
53.4917;-133.2447;0
49.0714;-125.6052;0
47.2841;-70.2181;0
46.0715;-74.7996;0
49.1259;-67.5372;0
49.6214;-66.8561;0
48.8988;-121.8471;0
49.7224;-123.5766;0
52.5968;-132.0305;0
50.5729;-130.311;0
44.7867;-73.2382;0
50.5159;-130.1532;0
48.4642;-123.2673;0
53.9382;-131.7176;0
48.4119;-128.7356;0
48.2685;-121.881;0
48.3556;-122.6726;0
63.2406;-128.6782;0
48.9852;-123.5205;0
53.9328;-131.6827;0
53.9401;-131.7775;0
53.9542;-131.753;0
53.9855;-131.7582;0
53.9443;-131.7756;0
53.1473;-132.7813;0
53.2931;-133.1125;0
53.2825;-133.1136;0
48.3041;-122.8132;0
47.8603;-122.9433;0
50.5907;-128.9667;0
48.9876;-123.5158;0
53.273;-133.1441;0
48.4774;-123.2879;0
48.6161;-124.973;0
48.2713;-122.5627;0
47.6202;-69.7679;0
54.0553;-131.7902;0
47.1285;-76.4993;0
47.6184;-70.2367;0
61.5723;-124.2686;0
49.7305;-127.2265;0
47.4764;-70.06;0
49.4054;-114.7476;0
47.6879;-70.0709;0
48.2642;-122.5622;0
48.8705;-123.4641;0
47.4218;-70.0589;0
47.6608;-69.9274;0
46.089;-75.2442;0
72.3343;-74.2652;0
50.0634;-130.2073;0
58.798;-138.7705;0
46.0468;-76.2785;0
66.5473;-135.9102;0
47.6775;-121.8499;0
48.0043;-123.1894;0
49.4088;-119.6316;0
49.6608;-81.4126;0
66.0098;-141.0103;0
49.9789;-127.7596;0
46.1976;-74.9612;0
42.762;-74.068;0
47.2329;-70.6147;0
50.1102;-127.8765;0
48.5306;-122.5447;0
45.0215;-74.0264;0
46.3418;-77.9649;0
64.5488;-88.3907;0
52.0933;-115.0995;0
65.2668;-134.1292;0
52.2974;-131.3685;0
47.907;-122.2298;0
49.8713;-126.6729;0
49.2946;-65.7;0
47.8571;-122.2139;0
47.9128;-122.218;0
49.9004;-65.7409;0
46.3664;-76.9858;0
42.8212;-79.8205;0
49.3016;-128.8611;0
77.54;-112.7602;0
49.2234;-128.8646;0
50.5988;-130.3845;0
49.7895;-127.6678;0
49.8234;-127.6507;0
45.7374;-75.2999;0
48.4712;-123.2592;0
48.4655;-123.2759;0
82.0693;-77.2111;0
50.5593;-130.3623;0
53.1171;-132.7401;0
65.5137;-134.1825;0
62.4078;-75.1439;0
65.9418;-90.9807;0
50.1691;-127.8403;0
56.3829;-131.0719;0
59.8864;-56.0378;0
53.7167;-131.8792;0
77.5527;-112.8801;0
80.3598;-109.0402;0
63.0974;-66.722;0
49.2493;-123.6328;0
80.8764;-116.4801;0
49.2523;-123.6295;0
71.4563;-97.4943;0
63.0765;-66.917;0
47.6733;-70.1632;0
49.6491;-123.7312;0
48.7911;-125.0525;0
47.5372;-122.6747;0
49.9819;-127.8579;0
53.4061;-133.2316;0
50.5805;-127.6875;0
49.1545;-128.1539;0
50.1213;-127.7823;0
47.5493;-70.3671;0
48.2644;-122.5741;0
49.2275;-127.9144;0
50.3689;-130.1812;0
53.9023;-132.4419;0
53.9114;-132.467;0
49.6056;-66.6227;0
48.7704;-123.3126;0
46.8289;-78.8719;0
61.8639;-135.9164;0
48.7607;-121.5905;0
61.9194;-69.2938;0
48.5109;-123.4553;0
53.4103;-129.1076;0
50.4699;-127.4789;0
47.4149;-70.203;0
54.1446;-133.6913;0
50.2213;-127.7776;0
49.3439;-127.6279;0
49.2431;-127.9431;0
50.7813;-130.4943;0
50.7776;-130.4911;0
49.9775;-127.8208;0
50.7218;-130.5248;0
50.7231;-130.5412;0
46.6798;-74.3299;0
50.7562;-130.5244;0
49.9424;-65.4533;0
47.9976;-70.7173;0
50.7638;-130.4456;0
50.7464;-130.4601;0
50.8041;-130.3805;0
50.7883;-130.3958;0
50.7859;-130.4142;0
50.7813;-130.4231;0
50.7885;-130.3866;0
50.7502;-130.456;0
50.7378;-130.5012;0
50.7977;-130.4574;0
50.7818;-130.362;0
50.7911;-130.4246;0
50.7878;-130.4853;0
50.8247;-130.407;0
49.243;-123.623;0
48.6329;-122.411;0
50.5646;-130.3558;0
50.4339;-130.102;0
50.7871;-130.3832;0
50.3856;-130.2;0
50.4225;-130.1612;0
50.4129;-130.2042;0
50.3935;-130.2671;0
66.2511;-91.7695;0
66.2764;-91.7434;0
50.3747;-130.2807;0
50.4024;-130.2218;0
75.1704;-93.2865;0
50.7873;-130.4134;0
50.6228;-130.3141;0
50.5417;-129.1038;0
48.2805;-122.7783;0
50.7894;-130.4233;0
62.9408;-125.7012;0
65.0936;-138.9409;0
50.8168;-130.4162;0
50.7388;-130.498;0
47.0838;-76.4156;0
48.2884;-124.4057;0
50.7914;-130.4095;0
52.5678;-131.4424;0
42.6615;-55.6111;0
71.0688;-63.463;0
49.7001;-126.985;0
48.0942;-69.8119;0
58.5959;-137.1778;0
65.2756;-132.8459;0
70.2682;-143.0504;0
48.2361;-121.6604;0
48.8522;-119.2569;0
49.1314;-128.1404;0
67.2604;-94.9786;0
50.9932;-130.7861;0
51.0055;-130.7463;0
51.0606;-130.6922;0
51.1098;-130.6382;0
50.9531;-130.8288;0
51.0389;-117.906;0
49.7844;-123.4971;0
51.0758;-130.6466;0
50.8682;-131.0418;0
50.9526;-130.8428;0
50.7768;-130.4777;0
51.0251;-131.0789;0
51.0202;-130.7357;0
51.0259;-130.667;0
50.6915;-130.4473;0
51.0389;-130.7264;0
50.6192;-126.4044;0
51.0258;-130.5672;0
71.9781;-134.3057;0
50.4981;-123.8649;0
64.8775;-133.2309;0
50.9786;-130.8231;0
47.4872;-122.9174;0
52.9579;-132.7226;0
60.2504;-137.0605;0
59.5379;-139.0415;0
69.9204;-142.37;0
49.7976;-127.1902;0
48.9417;-124.4424;0
47.61;-124.4751;0
49.4496;-127.3175;0
47.4595;-70.0051;0
59.4549;-134.4555;0
49.0964;-120.9137;0
47.6884;-70.0838;0
63.1689;-130.4686;0
47.5236;-70.2134;0
49.6286;-66.9359;0
63.1046;-130.5866;0
65.2295;-138.9216;0
46.2881;-77.2635;0
58.7088;-136.8605;0
50.1359;-64.9119;0
48.1661;-124.6337;0
48.2716;-124.5937;0
49.2132;-120.8069;0
65.0965;-134.5036;0
48.1701;-124.6634;0
51.3677;-131.1588;0
49.0766;-122.6214;0
48.2733;-124.6737;0
47.4788;-70.283;0
48.8573;-129.0379;0
48.8685;-129.1033;0
53.8853;-131.7464;0
47.3995;-70.1735;0
49.0267;-129.4398;0
52.6918;-132.4883;0
50.2193;-127.8247;0
50.6495;-130.5448;0
47.5839;-69.9617;0
60.2424;-140.7816;0
47.4286;-70.311;0
48.9294;-129.7796;0
46.8565;-75.9984;0
48.9632;-122.7221;0
48.7042;-128.5942;0
48.7425;-128.6028;0
49.6732;-127.1785;0
47.6161;-123.5784;0
49.5989;-127.3646;0
47.5305;-70.2923;0
62.0191;-124.2804;0
52.5995;-131.9397;0
58.6144;-137.5091;0
63.0359;-68.8184;0
51.7982;-131.6188;0
53.2049;-132.8671;0
51.9526;-118.6591;0
49.4003;-127.7911;0
49.4003;-127.7911;0
50.3266;-64.9738;0
45.4846;-74.1638;0
48.7518;-128.5694;0
58.7618;-139.334;0
53.159;-132.8426;0
49.5298;-66.9103;0
59.7249;-135.8611;0
49.3384;-123.9415;0
50.5514;-130.3206;0
52.8123;-132.3852;0
50.2158;-64.8833;0
52.9725;-132.6682;0
47.7997;-122.5106;0
47.5355;-70.1665;0
47.4306;-121.6645;0
49.054;-125.606;0
47.5741;-70.1987;0
50.1707;-127.7755;0
